USER,ITEM,QTD
3892,297,4
3895,21,2
3895,24,2
3895,48,70
3895,51,160
3895,60,1
3895,101,8
3895,102,150
3895,104,100
3895,107,40
3895,115,60
3895,116,400
3895,139,20
3895,140,100
3895,141,100
3895,142,100
3895,143,40
3895,148,37
3895,149,10
3895,150,5
3895,160,5
3895,168,100
3895,169,50
3895,217,100
3895,244,25
3895,246,80
3895,221,18
3895,268,60
3895,271,5
3895,236,500
3895,238,600
3895,256,60
3895,269,200
3895,286,27500
3895,228,30
3895,297,10
3895,13257,1
3895,13256,1
3895,35060,113
3895,55897,2
3895,55898,2
3896,221,6
3896,228,12
3898,104,20
3900,21,2
3900,24,2
3900,48,70
3900,51,160
3900,60,1
3900,101,8
3900,102,150
3900,104,100
3900,107,40
3900,115,60
3900,116,400
3900,139,20
3900,140,100
3900,141,100
3900,142,100
3900,143,40
3900,148,37
3900,149,10
3900,150,5
3900,160,5
3900,168,100
3900,169,50
3900,217,100
3900,244,25
3900,246,80
3900,221,18
3900,268,60
3900,271,5
3900,236,500
3900,238,600
3900,256,60
3900,269,200
3900,286,27500
3900,228,30
3900,297,10
3900,13257,1
3900,13256,1
3900,35060,113
3900,55897,2
3900,55898,2
3901,51,5
3901,104,1
3901,139,5
3901,140,5
3901,142,5
3901,256,5
3902,168,10
3903,51,5
3903,104,25
3903,149,1
3903,217,25
3904,116,2
3904,140,10
3904,150,5
3904,244,1
3905,104,5
3905,148,1
3905,217,5
3905,236,5
3908,104,100
3908,217,100
3908,236,100
3917,140,1
3918,21,2
3918,24,2
3918,48,70
3918,51,160
3918,60,1
3918,101,8
3918,102,150
3918,104,100
3918,107,40
3918,115,60
3918,116,400
3918,139,20
3918,140,100
3918,141,100
3918,142,100
3918,143,40
3918,148,37
3918,149,10
3918,150,5
3918,160,5
3918,168,100
3918,169,50
3918,217,100
3918,244,25
3918,246,80
3918,221,18
3918,268,60
3918,271,5
3918,236,500
3918,238,600
3918,256,60
3918,269,200
3918,286,27500
3918,228,30
3918,297,10
3918,13257,1
3918,13256,1
3918,35060,113
3918,55897,2
3918,55898,2
3919,116,1
3919,139,4
3920,1,40
3920,37,1
3920,104,140
3920,124,1
3920,139,19
3920,140,98
3920,141,50
3920,142,15
3920,143,18
3920,168,25
3920,169,16
3920,217,705
3920,221,283
3920,268,1360
3920,236,549
3920,13257,33
3920,13256,37
3921,37,388
3922,102,600
3922,116,600
3922,168,1
3922,169,50
3922,217,600
3922,229,16400
3922,296,348
3924,101,20
3924,104,30
3924,149,1
3924,150,1
3924,168,1
3924,217,30
3924,236,50
3924,238,15
3924,256,10
3924,228,6
3924,297,1
3927,200,1
3928,21,2
3928,24,2
3928,48,70
3928,51,160
3928,60,1
3928,101,8
3928,102,150
3928,104,100
3928,107,40
3928,115,60
3928,116,400
3928,139,20
3928,140,100
3928,141,100
3928,142,100
3928,143,40
3928,148,37
3928,149,10
3928,150,5
3928,160,5
3928,168,100
3928,169,50
3928,217,100
3928,244,25
3928,246,80
3928,221,18
3928,268,60
3928,271,5
3928,236,500
3928,238,600
3928,256,60
3928,269,200
3928,286,27500
3928,228,30
3928,297,10
3928,13257,1
3928,13256,1
3928,35060,113
3928,55897,2
3928,55898,2
3930,116,30
3930,142,5
3934,102,5
3934,104,5
3937,21,2
3937,24,2
3937,48,70
3937,51,160
3937,60,1
3937,101,8
3937,102,150
3937,104,100
3937,107,40
3937,115,60
3937,116,400
3937,139,20
3937,140,100
3937,141,100
3937,142,100
3937,143,40
3937,148,37
3937,149,10
3937,150,5
3937,160,5
3937,168,100
3937,169,50
3937,217,100
3937,244,25
3937,246,80
3937,221,18
3937,268,60
3937,271,5
3937,236,500
3937,238,600
3937,256,60
3937,269,200
3937,286,27500
3937,228,30
3937,297,10
3937,13257,1
3937,13256,1
3937,35060,113
3937,55897,2
3937,55898,2
3939,116,20
3939,150,1
3941,21,2
3941,24,2
3941,48,70
3941,51,160
3941,60,1
3941,101,20
3941,102,150
3941,104,100
3941,107,40
3941,115,60
3941,116,400
3941,139,20
3941,140,100
3941,141,100
3941,142,100
3941,143,40
3941,148,37
3941,149,10
3941,150,5
3941,160,5
3941,168,100
3941,169,50
3941,217,100
3941,244,25
3941,246,80
3941,221,18
3941,268,60
3941,271,5
3941,236,500
3941,238,600
3941,256,60
3941,269,200
3941,286,27500
3941,228,30
3941,297,10
3941,13257,1
3941,13256,1
3941,35060,113
3941,55897,2
3941,55898,2
3942,21,2
3942,24,2
3942,48,70
3942,51,160
3942,60,1
3942,101,8
3942,102,150
3942,104,100
3942,107,40
3942,115,60
3942,116,400
3942,139,20
3942,140,100
3942,141,100
3942,142,100
3942,143,40
3942,148,37
3942,149,10
3942,150,5
3942,160,5
3942,168,100
3942,169,50
3942,217,100
3942,244,25
3942,246,80
3942,221,18
3942,268,60
3942,271,5
3942,236,500
3942,238,600
3942,256,60
3942,269,200
3942,286,27500
3942,228,30
3942,297,10
3942,13257,1
3942,13256,1
3942,35060,113
3942,55897,2
3942,55898,2
3944,21,2
3944,24,2
3944,48,70
3944,51,160
3944,60,1
3944,101,8
3944,102,150
3944,104,100
3944,107,40
3944,115,60
3944,116,400
3944,139,20
3944,140,100
3944,141,100
3944,142,100
3944,143,40
3944,148,37
3944,149,10
3944,150,5
3944,160,5
3944,168,100
3944,169,50
3944,217,100
3944,244,40
3944,246,80
3944,221,18
3944,268,60
3944,271,5
3944,236,500
3944,238,600
3944,256,60
3944,269,200
3944,286,27500
3944,228,30
3944,297,10
3944,13257,1
3944,13256,1
3944,35060,113
3944,55897,2
3944,55898,2
3945,168,10
3945,228,6
3945,297,4
3947,102,10
3948,21,2
3948,24,2
3948,48,70
3948,51,160
3948,60,1
3948,101,8
3948,102,150
3948,104,100
3948,107,40
3948,115,60
3948,116,400
3948,139,20
3948,140,100
3948,141,100
3948,142,100
3948,143,40
3948,148,37
3948,149,10
3948,150,5
3948,160,10
3948,168,100
3948,169,50
3948,217,100
3948,244,25
3948,246,80
3948,221,18
3948,268,60
3948,271,5
3948,236,500
3948,238,600
3948,256,60
3948,269,200
3948,286,27500
3948,228,30
3948,297,10
3948,13257,1
3948,13256,1
3948,35060,113
3948,55897,2
3948,55898,2
3951,104,15
3951,150,1
3954,104,20
3954,217,30
3954,236,20
3954,238,20
3954,228,1
3954,297,1
3957,51,20
3957,104,10
3957,139,10
3957,143,5
3957,149,1
3957,150,1
3957,228,6
3960,51,10
3960,139,18
3960,140,30
3960,149,2
3960,228,30
3961,21,2
3961,24,2
3961,48,70
3961,51,160
3961,60,1
3961,101,8
3961,102,150
3961,104,100
3961,107,40
3961,115,60
3961,116,400
3961,139,20
3961,140,100
3961,141,100
3961,142,100
3961,143,40
3961,148,37
3961,149,10
3961,150,5
3961,160,5
3961,168,100
3961,169,50
3961,217,100
3961,244,25
3961,246,80
3961,221,18
3961,268,60
3961,271,5
3961,236,500
3961,238,600
3961,256,60
3961,269,200
3961,286,27500
3961,228,30
3961,297,10
3961,13257,1
3961,13256,1
3961,35060,113
3961,55897,2
3961,55898,2
3962,104,30
3962,217,25
3962,244,20
3963,297,3
3964,21,2
3964,24,2
3964,48,70
3964,51,160
3964,60,1
3964,101,8
3964,102,150
3964,104,100
3964,107,40
3964,115,60
3964,116,400
3964,139,20
3964,140,100
3964,141,100
3964,142,100
3964,143,40
3964,148,37
3964,149,10
3964,150,5
3964,160,5
3964,168,100
3964,169,50
3964,217,100
3964,244,25
3964,246,80
3964,221,18
3964,268,60
3964,271,5
3964,236,500
3964,238,600
3964,256,60
3964,269,200
3964,286,27500
3964,228,30
3964,297,10
3964,13257,1
3964,13256,1
3964,35060,113
3964,55897,2
3964,55898,2
3965,168,4
3966,21,2
3966,24,2
3966,48,70
3966,51,160
3966,60,1
3966,101,8
3966,102,150
3966,104,100
3966,107,40
3966,115,60
3966,116,400
3966,139,20
3966,140,100
3966,141,100
3966,142,100
3966,143,40
3966,148,37
3966,149,10
3966,150,5
3966,160,5
3966,168,100
3966,169,50
3966,217,100
3966,244,25
3966,246,80
3966,221,18
3966,268,60
3966,271,5
3966,236,500
3966,238,600
3966,256,60
3966,269,200
3966,286,27500
3966,228,30
3966,297,10
3966,13257,1
3966,13256,1
3966,35060,113
3966,55897,2
3966,55898,2
3971,168,10
3971,228,6
3971,297,4
3972,101,50
3972,102,30
3972,104,60
3972,149,2
3972,150,2
3972,160,2
3972,217,65
3972,236,70
3972,238,60
3975,64,335000
3977,104,40
3977,107,15
3977,149,1
3977,150,1
3977,217,30
3977,236,40
3977,297,1
3979,37,150
4284,268,18
4284,228,30
4285,104,11
4286,168,4
4358,104,100
4358,149,3
4358,217,100
4358,221,3
4358,268,6
4358,236,100
4358,238,100
4358,228,6
4358,297,2
4289,51,30
4299,104,30
4299,150,1
4299,217,30
4301,104,40
4301,139,5
4301,148,5
4301,149,4
4301,150,2
4301,217,30
4301,246,40
4301,236,30
4301,238,30
4301,228,12
4301,297,2
4302,21,2
4302,24,2
4302,48,70
4302,51,160
4302,60,1
4302,101,8
4302,102,150
4302,104,100
4302,107,40
4302,115,60
4302,116,400
4302,139,20
4302,140,100
4302,141,100
4302,142,100
4302,143,40
4302,148,37
4302,149,10
4302,150,5
4302,160,5
4302,168,100
4302,169,50
4302,217,100
4302,244,25
4302,246,80
4302,221,18
4302,268,60
4302,271,5
4302,236,500
4302,238,600
4302,256,60
4302,269,200
4302,286,27500
4302,228,30
4302,297,10
4302,13257,1
4302,13256,1
4302,35060,113
4302,55897,2
4302,55898,2
4303,228,6
4275,104,1
4275,140,1
4305,168,20
4307,140,1
4361,102,8
4361,107,8
4311,104,30
4311,217,25
4311,244,20
4311,246,20
4311,268,6
4311,236,30
4311,238,30
4311,228,24
4311,297,1
4311,55897,1
4312,101,10
4312,104,10
4312,149,1
4312,244,20
4312,246,20
4312,228,12
4312,297,2
4313,149,2
4314,104,40
4314,107,20
4314,160,2
4315,21,2
4315,24,2
4315,48,70
4315,51,160
4315,60,1
4315,101,8
4315,102,150
4315,104,100
4315,107,40
4315,115,60
4315,116,400
4315,139,20
4315,140,100
4315,141,100
4315,142,100
4315,143,40
4315,148,37
4315,149,10
4315,150,5
4315,160,5
4315,168,100
4315,169,50
4315,217,100
4315,244,25
4315,246,80
4315,221,18
4315,268,60
4315,271,5
4315,236,500
4315,238,600
4315,256,60
4315,269,200
4315,286,27500
4315,228,30
4315,297,10
4315,13257,1
4315,13256,1
4315,35060,113
4315,55897,2
4315,55898,2
4316,21,2
4316,24,2
4316,48,70
4316,51,160
4316,60,1
4316,101,8
4316,102,150
4316,104,100
4316,107,40
4316,115,60
4316,116,400
4316,139,20
4316,140,100
4316,141,100
4316,142,100
4316,143,40
4316,148,37
4316,149,10
4316,150,5
4316,160,5
4316,168,100
4316,169,50
4316,217,100
4316,244,25
4316,246,80
4316,221,18
4316,268,60
4316,271,5
4316,236,500
4316,238,600
4316,256,60
4316,269,200
4316,286,27500
4316,228,30
4316,297,10
4316,13257,1
4316,13256,1
4316,35060,113
4316,55897,2
4316,55898,2
4317,149,3
4363,104,30
4363,169,1
4319,104,5
4319,149,1
4319,268,1
4372,102,100
4372,104,150
1950,228,30
1950,297,10
1950,13257,1
1950,13256,1
1950,35060,113
1950,55897,2
1950,55898,2
1953,21,2
1953,24,2
1953,48,70
1953,51,160
1953,60,1
1953,101,8
1953,102,150
1953,104,150
1953,107,40
1953,115,60
1953,116,400
1953,139,20
1953,140,100
1953,141,100
1953,142,100
1953,143,40
1953,148,37
1953,149,10
1953,150,5
1953,160,5
1953,168,100
1953,169,50
1953,217,100
1953,244,25
1953,246,80
1953,221,18
1953,268,60
1953,271,5
1953,236,500
1953,238,600
1953,256,60
1953,269,200
1953,286,27500
1953,228,30
1953,297,10
1953,13257,1
1953,13256,1
1953,35060,113
1953,55897,2
1953,55898,2
1960,21,2
1960,24,2
1960,48,70
1960,51,160
1960,60,1
1960,101,8
1960,102,150
1960,104,100
1960,107,40
1960,115,60
1960,116,400
1960,139,20
1960,140,100
1960,141,100
1960,142,100
1960,143,40
1960,148,37
1960,149,10
1960,150,5
1960,160,5
1960,168,100
1960,169,50
1960,217,100
1960,244,25
1960,246,80
1960,221,18
1960,268,60
1960,271,20
1960,236,500
1960,238,600
1960,256,60
1960,269,200
1960,286,27500
1960,228,30
1960,297,10
1960,13257,1
1960,13256,1
1960,35060,113
1960,55897,2
1960,55898,2
1966,141,4
1969,140,100
1973,48,10
1973,149,6
1973,228,6
1974,236,1
1974,238,4
1978,104,5
1978,149,3
1978,150,2
1984,141,40
1984,228,12
1987,21,2
1987,24,2
1987,48,70
1987,51,160
1987,60,1
1987,101,8
1987,102,150
1987,104,100
1987,107,40
1987,115,60
1987,116,400
1987,139,20
1987,140,100
1987,141,100
1987,142,100
1987,143,40
1987,148,37
1987,149,10
1987,150,5
1987,160,5
1987,168,100
1987,169,50
1987,217,100
1987,244,25
1987,246,80
1987,221,18
1987,268,60
1987,271,15
1987,236,500
1987,238,600
1987,256,60
1987,269,200
1987,286,27500
1987,228,30
1987,297,10
1987,13257,1
1987,13256,1
1987,35060,113
1987,55897,2
1987,55898,2
1988,104,20
1988,142,20
1988,217,30
1988,55897,1
1994,51,10
1994,140,12
1994,149,1
1994,168,2
1994,238,10
1994,256,12
1994,269,10
1994,228,6
1996,21,2
1996,24,2
1996,48,70
1996,51,160
1996,60,1
1996,101,8
1996,102,150
1996,104,100
1996,107,40
1996,115,60
1996,116,400
1996,139,20
1996,140,100
1996,141,100
1996,142,100
1996,143,40
1996,148,37
1996,149,10
1996,150,5
1996,160,5
1996,168,100
1996,169,50
1996,217,100
1996,244,25
1996,246,80
1996,221,18
1996,268,60
1996,271,5
1996,236,500
1996,238,600
1996,256,60
1996,269,200
1996,286,27500
1996,228,30
1996,297,10
1996,13257,1
1996,13256,1
1996,35060,113
1996,55897,2
1996,55898,2
1997,51,10
1997,104,50
1997,140,5
1997,168,9
1997,169,1
1997,238,4
2004,21,2
2004,24,2
2004,48,70
2004,51,160
2004,60,1
2004,101,8
2004,102,150
2004,104,100
2004,107,40
2004,115,60
2004,116,400
2004,139,20
2004,140,100
2004,141,100
2004,142,100
2004,143,40
2004,148,37
2004,149,10
2004,150,5
2004,160,5
2004,168,100
2004,169,50
2004,217,100
2004,244,25
2004,246,80
2004,221,18
2004,268,60
2004,271,5
2004,236,500
2004,238,600
2004,256,60
2004,269,200
2004,286,27500
2004,228,30
2004,297,10
2004,13257,1
2004,13256,1
2004,35060,113
2004,55897,2
2004,55898,2
2005,51,15
2005,140,5
2005,297,1
2006,116,63
2006,149,3
2006,168,2
2006,244,20
2006,246,1
2006,268,6
2006,228,6
2007,104,5
2013,104,1
2017,101,50
2017,104,150
2017,107,75
2017,116,75
2017,141,8
2017,143,3
2017,149,1
2017,217,100
2017,268,6
2017,271,1
2017,236,100
2017,228,2
2017,297,3
2019,104,50
2019,217,50
2019,236,50
2019,238,50
2019,55897,1
2040,168,4
2040,228,6
2043,141,2
2047,21,2
2047,24,2
2047,48,70
2047,51,160
2047,60,1
2047,101,8
2047,102,150
2047,104,100
2047,107,40
2047,115,60
2047,116,400
2047,139,20
2047,140,100
2047,141,100
2047,142,100
2047,143,40
2047,148,37
2047,149,10
2047,150,5
2047,160,5
2047,168,100
2047,169,50
2047,217,100
2047,244,25
2047,246,80
2047,221,18
2047,268,60
2047,271,5
2047,236,500
2047,238,600
2047,256,60
2047,269,200
2047,286,27500
2047,228,30
2047,297,10
2047,13257,1
2047,13256,1
2047,35060,113
2047,55897,2
2047,55898,2
2048,104,10
2048,116,6
2048,150,1
2048,217,10
2048,236,10
2053,21,2
2053,24,2
2053,48,70
2053,51,160
2053,60,1
2053,101,8
2053,102,150
2053,104,100
2053,107,40
2053,115,60
2053,116,400
2053,139,20
2053,140,100
2053,141,150
2053,142,100
2053,143,40
2053,148,37
2053,149,10
2053,150,5
2053,160,5
2053,168,100
2053,169,50
2053,217,100
2053,244,25
2053,246,80
2053,221,18
2053,268,60
2053,271,5
2053,236,500
2053,238,600
2053,256,60
2053,269,200
2053,286,27500
2053,228,30
2053,297,10
2053,13257,1
2053,13256,1
2053,35060,113
2053,55897,2
2053,55898,2
2054,228,3
2059,104,100
2059,116,1
2059,217,100
2059,236,100
2059,238,100
2061,217,1
2061,236,10
2063,21,2
2063,24,2
2063,48,70
2063,51,160
2063,60,1
2063,101,8
2063,102,150
2063,104,100
2063,107,40
2063,115,60
2063,116,400
2063,139,20
2063,140,100
2063,141,100
2063,142,100
2063,143,40
2063,148,37
2063,149,10
2063,150,5
2063,160,5
2063,168,100
2063,169,50
2063,217,100
2063,244,25
2063,246,80
2063,221,18
2063,268,60
2063,271,5
2063,236,500
2063,238,600
2063,256,60
2063,269,200
2063,286,27500
2063,228,30
2063,297,10
2063,13257,1
2063,13256,1
2063,35060,113
2063,55897,2
2063,55898,2
2078,116,1
2078,150,5
2094,140,30
2100,21,2
2100,24,2
2100,48,70
2100,51,160
2100,60,1
2100,101,8
2100,102,150
2100,104,100
2100,107,40
2100,115,60
2100,116,400
2100,139,20
2100,140,100
2100,141,100
2100,142,100
2100,143,40
2100,148,37
2100,149,10
2100,150,5
2100,160,5
2100,168,100
2100,169,50
2100,217,100
2100,244,40
2100,246,80
2100,221,18
2100,268,60
2100,271,5
2100,236,500
2100,238,600
2100,256,60
2100,269,200
2100,286,27500
2100,228,30
2100,297,10
2100,13257,1
2100,13256,1
2100,35060,113
2100,55897,2
2100,55898,2
2101,104,25
2101,149,2
2101,217,30
2101,268,24
2101,236,10
2101,228,1
2101,297,1
2102,140,1
2104,104,15
2106,104,2
2107,51,25
2107,140,30
2107,149,1
2117,140,1
2127,217,5
2127,228,1
